hour,isholiday,weekday,month,year,season,Vehicles
1,False,Monday,11,2015,Fall,13
2,False,Monday,11,2015,Fall,15
3,False,Monday,11,2015,Fall,11
4,False,Monday,11,2015,Fall,12
5,False,Monday,11,2015,Fall,11
6,False,Monday,11,2015,Fall,11
7,False,Monday,11,2015,Fall,13
8,False,Monday,11,2015,Fall,16
9,False,Monday,11,2015,Fall,24
10,False,Monday,11,2015,Fall,35
11,False,Monday,11,2015,Fall,34
12,False,Monday,11,2015,Fall,36
13,False,Monday,11,2015,Fall,27
14,False,Monday,11,2015,Fall,33
15,False,Monday,11,2015,Fall,34
16,False,Monday,11,2015,Fall,28
17,False,Monday,11,2015,Fall,27
18,False,Monday,11,2015,Fall,28
19,False,Monday,11,2015,Fall,29
20,False,Monday,11,2015,Fall,31
21,False,Monday,11,2015,Fall,29
22,False,Monday,11,2015,Fall,26
23,False,Monday,11,2015,Fall,24
0,False,Tuesday,12,2015,Fall,21
1,False,Tuesday,12,2015,Fall,20
2,False,Tuesday,12,2015,Fall,18
3,False,Tuesday,12,2015,Fall,13
4,False,Tuesday,12,2015,Fall,14
5,False,Tuesday,12,2015,Fall,11
6,False,Tuesday,12,2015,Fall,11
7,False,Tuesday,12,2015,Fall,12
8,False,Tuesday,12,2015,Fall,16
9,False,Tuesday,12,2015,Fall,21
10,False,Tuesday,12,2015,Fall,30
11,False,Tuesday,12,2015,Fall,29
12,False,Tuesday,12,2015,Fall,28
13,False,Tuesday,12,2015,Fall,31
14,False,Tuesday,12,2015,Fall,26
15,False,Tuesday,12,2015,Fall,29
16,False,Tuesday,12,2015,Fall,25
17,False,Tuesday,12,2015,Fall,25
18,False,Tuesday,12,2015,Fall,25
19,False,Tuesday,12,2015,Fall,27
20,False,Tuesday,12,2015,Fall,27
21,False,Tuesday,12,2015,Fall,30
22,False,Tuesday,12,2015,Fall,24
23,False,Tuesday,12,2015,Fall,26
0,False,Wednesday,12,2015,Fall,21
1,False,Wednesday,12,2015,Fall,19
2,False,Wednesday,12,2015,Fall,18
3,False,Wednesday,12,2015,Fall,15
4,False,Wednesday,12,2015,Fall,17
5,False,Wednesday,12,2015,Fall,13
6,False,Wednesday,12,2015,Fall,14
7,False,Wednesday,12,2015,Fall,16
8,False,Wednesday,12,2015,Fall,18
9,False,Wednesday,12,2015,Fall,32
10,False,Wednesday,12,2015,Fall,39
11,False,Wednesday,12,2015,Fall,39
12,False,Wednesday,12,2015,Fall,38
13,False,Wednesday,12,2015,Fall,33
14,False,Wednesday,12,2015,Fall,33
15,False,Wednesday,12,2015,Fall,30
16,False,Wednesday,12,2015,Fall,29
17,False,Wednesday,12,2015,Fall,28
18,False,Wednesday,12,2015,Fall,29
19,False,Wednesday,12,2015,Fall,32
20,False,Wednesday,12,2015,Fall,35
21,False,Wednesday,12,2015,Fall,34
22,False,Wednesday,12,2015,Fall,31
23,False,Wednesday,12,2015,Fall,27
0,False,Thursday,12,2015,Fall,23
1,False,Thursday,12,2015,Fall,22
2,False,Thursday,12,2015,Fall,15
3,False,Thursday,12,2015,Fall,17
4,False,Thursday,12,2015,Fall,13
5,False,Thursday,12,2015,Fall,12
6,False,Thursday,12,2015,Fall,12
7,False,Thursday,12,2015,Fall,15
8,False,Thursday,12,2015,Fall,17
9,False,Thursday,12,2015,Fall,23
10,False,Thursday,12,2015,Fall,30
11,False,Thursday,12,2015,Fall,31
12,False,Thursday,12,2015,Fall,26
13,False,Thursday,12,2015,Fall,24
14,False,Thursday,12,2015,Fall,30
15,False,Thursday,12,2015,Fall,26
16,False,Thursday,12,2015,Fall,24
17,False,Thursday,12,2015,Fall,28
18,False,Thursday,12,2015,Fall,28
19,False,Thursday,12,2015,Fall,31
20,False,Thursday,12,2015,Fall,30
21,False,Thursday,12,2015,Fall,29
22,False,Thursday,12,2015,Fall,28
23,False,Thursday,12,2015,Fall,22
0,False,Friday,12,2015,Fall,19
1,False,Friday,12,2015,Fall,19
2,False,Friday,12,2015,Fall,16
3,False,Friday,12,2015,Fall,14
4,False,Friday,12,2015,Fall,15
5,False,Friday,12,2015,Fall,14
6,False,Friday,12,2015,Fall,10
7,False,Friday,12,2015,Fall,11
8,False,Friday,12,2015,Fall,14
9,False,Friday,12,2015,Fall,29
10,False,Friday,12,2015,Fall,31
11,False,Friday,12,2015,Fall,32
12,False,Friday,12,2015,Fall,30
13,False,Friday,12,2015,Fall,25
14,False,Friday,12,2015,Fall,30
15,False,Friday,12,2015,Fall,28
16,False,Friday,12,2015,Fall,27
17,False,Friday,12,2015,Fall,26
18,False,Friday,12,2015,Fall,22
19,False,Friday,12,2015,Fall,28
20,False,Friday,12,2015,Fall,27
21,False,Friday,12,2015,Fall,23
22,False,Friday,12,2015,Fall,27
23,False,Friday,12,2015,Fall,20
0,False,Saturday,12,2015,Fall,18
1,False,Saturday,12,2015,Fall,19
2,False,Saturday,12,2015,Fall,15
3,False,Saturday,12,2015,Fall,12
4,False,Saturday,12,2015,Fall,15
5,False,Saturday,12,2015,Fall,7
6,False,Saturday,12,2015,Fall,10
7,False,Saturday,12,2015,Fall,11
8,False,Saturday,12,2015,Fall,13
9,False,Saturday,12,2015,Fall,13
10,False,Saturday,12,2015,Fall,19
11,False,Saturday,12,2015,Fall,17
12,False,Saturday,12,2015,Fall,20
13,False,Saturday,12,2015,Fall,15
14,False,Saturday,12,2015,Fall,17
15,False,Saturday,12,2015,Fall,17
16,False,Saturday,12,2015,Fall,16
17,False,Saturday,12,2015,Fall,17
18,False,Saturday,12,2015,Fall,16
19,False,Saturday,12,2015,Fall,21
20,False,Saturday,12,2015,Fall,19
21,False,Saturday,12,2015,Fall,20
22,False,Saturday,12,2015,Fall,20
23,False,Saturday,12,2015,Fall,21
0,False,Sunday,12,2015,Fall,14
1,False,Sunday,12,2015,Fall,14
2,False,Sunday,12,2015,Fall,12
3,False,Sunday,12,2015,Fall,12
4,False,Sunday,12,2015,Fall,10
5,False,Sunday,12,2015,Fall,8
6,False,Sunday,12,2015,Fall,8
7,False,Sunday,12,2015,Fall,12
8,False,Sunday,12,2015,Fall,11
9,False,Sunday,12,2015,Fall,14
10,False,Sunday,12,2015,Fall,17
11,False,Sunday,12,2015,Fall,17
12,False,Sunday,12,2015,Fall,19
13,False,Sunday,12,2015,Fall,17
14,False,Sunday,12,2015,Fall,13
15,False,Sunday,12,2015,Fall,16
16,False,Sunday,12,2015,Fall,10
17,False,Sunday,12,2015,Fall,18
18,False,Sunday,12,2015,Fall,19
19,False,Sunday,12,2015,Fall,20
20,False,Sunday,12,2015,Fall,21
21,False,Sunday,12,2015,Fall,15
22,False,Sunday,12,2015,Fall,21
23,False,Sunday,12,2015,Fall,19
0,False,Monday,12,2015,Fall,19
1,False,Monday,12,2015,Fall,15
2,False,Monday,12,2015,Fall,13
3,False,Monday,12,2015,Fall,11
4,False,Monday,12,2015,Fall,10
5,False,Monday,12,2015,Fall,9
6,False,Monday,12,2015,Fall,10
7,False,Monday,12,2015,Fall,13
8,False,Monday,12,2015,Fall,20
9,False,Monday,12,2015,Fall,24
10,False,Monday,12,2015,Fall,26
11,False,Monday,12,2015,Fall,32
12,False,Monday,12,2015,Fall,29
13,False,Monday,12,2015,Fall,25
14,False,Monday,12,2015,Fall,28
15,False,Monday,12,2015,Fall,27
16,False,Monday,12,2015,Fall,22
17,False,Monday,12,2015,Fall,25
18,False,Monday,12,2015,Fall,24
19,False,Monday,12,2015,Fall,34
20,False,Monday,12,2015,Fall,30
21,False,Monday,12,2015,Fall,28
22,False,Monday,12,2015,Fall,26
23,False,Monday,12,2015,Fall,27
0,False,Tuesday,12,2015,Fall,19
1,False,Tuesday,12,2015,Fall,20
2,False,Tuesday,12,2015,Fall,17
3,False,Tuesday,12,2015,Fall,14
4,False,Tuesday,12,2015,Fall,15
5,False,Tuesday,12,2015,Fall,12
6,False,Tuesday,12,2015,Fall,14
7,False,Tuesday,12,2015,Fall,11
8,False,Tuesday,12,2015,Fall,16
9,False,Tuesday,12,2015,Fall,18
10,False,Tuesday,12,2015,Fall,23
11,False,Tuesday,12,2015,Fall,28
12,False,Tuesday,12,2015,Fall,27
13,False,Tuesday,12,2015,Fall,23
14,False,Tuesday,12,2015,Fall,26
15,False,Tuesday,12,2015,Fall,23
16,False,Tuesday,12,2015,Fall,25
17,False,Tuesday,12,2015,Fall,23
18,False,Tuesday,12,2015,Fall,26
19,False,Tuesday,12,2015,Fall,24
20,False,Tuesday,12,2015,Fall,25
21,False,Tuesday,12,2015,Fall,24
22,False,Tuesday,12,2015,Fall,23
23,False,Tuesday,12,2015,Fall,21
0,False,Wednesday,12,2015,Fall,21
1,False,Wednesday,12,2015,Fall,20
2,False,Wednesday,12,2015,Fall,18
3,False,Wednesday,12,2015,Fall,15
4,False,Wednesday,12,2015,Fall,10
5,False,Wednesday,12,2015,Fall,11
6,False,Wednesday,12,2015,Fall,13
7,False,Wednesday,12,2015,Fall,13
8,False,Wednesday,12,2015,Fall,14
9,False,Wednesday,12,2015,Fall,18
10,False,Wednesday,12,2015,Fall,20
11,False,Wednesday,12,2015,Fall,26
12,False,Wednesday,12,2015,Fall,25
13,False,Wednesday,12,2015,Fall,39
14,False,Wednesday,12,2015,Fall,36
15,False,Wednesday,12,2015,Fall,33
16,False,Wednesday,12,2015,Fall,26
17,False,Wednesday,12,2015,Fall,25
18,False,Wednesday,12,2015,Fall,27
19,False,Wednesday,12,2015,Fall,27
20,False,Wednesday,12,2015,Fall,29
21,False,Wednesday,12,2015,Fall,27
22,False,Wednesday,12,2015,Fall,28
23,False,Wednesday,12,2015,Fall,26
0,False,Thursday,12,2015,Fall,20
1,False,Thursday,12,2015,Fall,14
2,False,Thursday,12,2015,Fall,14
3,False,Thursday,12,2015,Fall,17
4,False,Thursday,12,2015,Fall,11
5,False,Thursday,12,2015,Fall,12
6,False,Thursday,12,2015,Fall,12
7,False,Thursday,12,2015,Fall,14
8,False,Thursday,12,2015,Fall,14
9,False,Thursday,12,2015,Fall,19
10,False,Thursday,12,2015,Fall,28
11,False,Thursday,12,2015,Fall,26
12,False,Thursday,12,2015,Fall,31
13,False,Thursday,12,2015,Fall,23
14,False,Thursday,12,2015,Fall,24
15,False,Thursday,12,2015,Fall,28
16,False,Thursday,12,2015,Fall,26
17,False,Thursday,12,2015,Fall,26
18,False,Thursday,12,2015,Fall,27
19,False,Thursday,12,2015,Fall,22
20,False,Thursday,12,2015,Fall,25
21,False,Thursday,12,2015,Fall,24
22,False,Thursday,12,2015,Fall,23
23,False,Thursday,12,2015,Fall,22
0,False,Friday,12,2015,Fall,17
1,False,Friday,12,2015,Fall,19
2,False,Friday,12,2015,Fall,16
3,False,Friday,12,2015,Fall,14
4,False,Friday,12,2015,Fall,13
5,False,Friday,12,2015,Fall,10
6,False,Friday,12,2015,Fall,11
7,False,Friday,12,2015,Fall,13
8,False,Friday,12,2015,Fall,12
9,False,Friday,12,2015,Fall,15
10,False,Friday,12,2015,Fall,26
11,False,Friday,12,2015,Fall,33
12,False,Friday,12,2015,Fall,31
13,False,Friday,12,2015,Fall,26
14,False,Friday,12,2015,Fall,30
15,False,Friday,12,2015,Fall,28
16,False,Friday,12,2015,Fall,29
17,False,Friday,12,2015,Fall,23
18,False,Friday,12,2015,Fall,29
19,False,Friday,12,2015,Fall,26
20,False,Friday,12,2015,Fall,29
21,False,Friday,12,2015,Fall,24
22,False,Friday,12,2015,Fall,22
23,False,Friday,12,2015,Fall,23
0,False,Saturday,12,2015,Fall,23
1,False,Saturday,12,2015,Fall,16
2,False,Saturday,12,2015,Fall,12
3,False,Saturday,12,2015,Fall,14
4,False,Saturday,12,2015,Fall,13
5,False,Saturday,12,2015,Fall,11
6,False,Saturday,12,2015,Fall,7
7,False,Saturday,12,2015,Fall,10
8,False,Saturday,12,2015,Fall,12
9,False,Saturday,12,2015,Fall,16
10,False,Saturday,12,2015,Fall,20
11,False,Saturday,12,2015,Fall,15
12,False,Saturday,12,2015,Fall,19
13,False,Saturday,12,2015,Fall,16
14,False,Saturday,12,2015,Fall,14
15,False,Saturday,12,2015,Fall,14
16,False,Saturday,12,2015,Fall,15
17,False,Saturday,12,2015,Fall,17
18,False,Saturday,12,2015,Fall,18
19,False,Saturday,12,2015,Fall,17
20,False,Saturday,12,2015,Fall,15
21,False,Saturday,12,2015,Fall,18
22,False,Saturday,12,2015,Fall,16
23,False,Saturday,12,2015,Fall,19
0,False,Sunday,12,2015,Fall,16
1,False,Sunday,12,2015,Fall,15
2,False,Sunday,12,2015,Fall,9
3,False,Sunday,12,2015,Fall,12
4,False,Sunday,12,2015,Fall,8
5,False,Sunday,12,2015,Fall,9
6,False,Sunday,12,2015,Fall,9
7,False,Sunday,12,2015,Fall,11
8,False,Sunday,12,2015,Fall,14
9,False,Sunday,12,2015,Fall,13
10,False,Sunday,12,2015,Fall,15
11,False,Sunday,12,2015,Fall,16
12,False,Sunday,12,2015,Fall,15
13,False,Sunday,12,2015,Fall,18
14,False,Sunday,12,2015,Fall,15
15,False,Sunday,12,2015,Fall,17
16,False,Sunday,12,2015,Fall,16
17,False,Sunday,12,2015,Fall,16
18,False,Sunday,12,2015,Fall,16
19,False,Sunday,12,2015,Fall,20
20,False,Sunday,12,2015,Fall,19
21,False,Sunday,12,2015,Fall,17
22,False,Sunday,12,2015,Fall,21
23,False,Sunday,12,2015,Fall,18
0,False,Monday,12,2015,Fall,16
1,False,Monday,12,2015,Fall,16
2,False,Monday,12,2015,Fall,9
3,False,Monday,12,2015,Fall,12
4,False,Monday,12,2015,Fall,12
5,False,Monday,12,2015,Fall,12
6,False,Monday,12,2015,Fall,9
7,False,Monday,12,2015,Fall,13
8,False,Monday,12,2015,Fall,16
9,False,Monday,12,2015,Fall,18
10,False,Monday,12,2015,Fall,31
11,False,Monday,12,2015,Fall,37
12,False,Monday,12,2015,Fall,31
13,False,Monday,12,2015,Fall,30
14,False,Monday,12,2015,Fall,31
15,False,Monday,12,2015,Fall,32
16,False,Monday,12,2015,Fall,27
17,False,Monday,12,2015,Fall,26
18,False,Monday,12,2015,Fall,31
19,False,Monday,12,2015,Fall,32
20,False,Monday,12,2015,Fall,30
21,False,Monday,12,2015,Fall,30
22,False,Monday,12,2015,Fall,25
23,False,Monday,12,2015,Fall,24
0,False,Tuesday,12,2015,Fall,20
1,False,Tuesday,12,2015,Fall,17
2,False,Tuesday,12,2015,Fall,13
3,False,Tuesday,12,2015,Fall,16
4,False,Tuesday,12,2015,Fall,12
5,False,Tuesday,12,2015,Fall,13
6,False,Tuesday,12,2015,Fall,12
7,False,Tuesday,12,2015,Fall,16
8,False,Tuesday,12,2015,Fall,13
9,False,Tuesday,12,2015,Fall,18
10,False,Tuesday,12,2015,Fall,21
11,False,Tuesday,12,2015,Fall,47
12,False,Tuesday,12,2015,Fall,42
13,False,Tuesday,12,2015,Fall,30
14,False,Tuesday,12,2015,Fall,34
15,False,Tuesday,12,2015,Fall,31
16,False,Tuesday,12,2015,Fall,30
17,False,Tuesday,12,2015,Fall,29
18,False,Tuesday,12,2015,Fall,33
19,False,Tuesday,12,2015,Fall,31
20,False,Tuesday,12,2015,Fall,30
21,False,Tuesday,12,2015,Fall,32
22,False,Tuesday,12,2015,Fall,30
23,False,Tuesday,12,2015,Fall,25
0,False,Wednesday,12,2015,Fall,25
1,False,Wednesday,12,2015,Fall,22
2,False,Wednesday,12,2015,Fall,19
3,False,Wednesday,12,2015,Fall,18
4,False,Wednesday,12,2015,Fall,15
5,False,Wednesday,12,2015,Fall,14
6,False,Wednesday,12,2015,Fall,14
7,False,Wednesday,12,2015,Fall,14
8,False,Wednesday,12,2015,Fall,17
9,False,Wednesday,12,2015,Fall,25
10,False,Wednesday,12,2015,Fall,39
11,False,Wednesday,12,2015,Fall,36
12,False,Wednesday,12,2015,Fall,35
13,False,Wednesday,12,2015,Fall,30
14,False,Wednesday,12,2015,Fall,38
15,False,Wednesday,12,2015,Fall,30
16,False,Wednesday,12,2015,Fall,29
17,False,Wednesday,12,2015,Fall,29
18,False,Wednesday,12,2015,Fall,31
19,False,Wednesday,12,2015,Fall,33
20,False,Wednesday,12,2015,Fall,33
21,False,Wednesday,12,2015,Fall,28
22,False,Wednesday,12,2015,Fall,34
23,False,Wednesday,12,2015,Fall,24
0,False,Thursday,12,2015,Fall,26
1,False,Thursday,12,2015,Fall,20
2,False,Thursday,12,2015,Fall,16
3,False,Thursday,12,2015,Fall,17
4,False,Thursday,12,2015,Fall,14
5,False,Thursday,12,2015,Fall,12
6,False,Thursday,12,2015,Fall,11
7,False,Thursday,12,2015,Fall,16
8,False,Thursday,12,2015,Fall,15
9,False,Thursday,12,2015,Fall,20
10,False,Thursday,12,2015,Fall,31
11,False,Thursday,12,2015,Fall,37
12,False,Thursday,12,2015,Fall,38
13,False,Thursday,12,2015,Fall,29
14,False,Thursday,12,2015,Fall,32
15,False,Thursday,12,2015,Fall,34
16,False,Thursday,12,2015,Fall,33
17,False,Thursday,12,2015,Fall,26
18,False,Thursday,12,2015,Fall,31
19,False,Thursday,12,2015,Fall,35
20,False,Thursday,12,2015,Fall,30
21,False,Thursday,12,2015,Fall,33
22,False,Thursday,12,2015,Fall,31
23,False,Thursday,12,2015,Fall,26
0,False,Friday,12,2015,Fall,24
1,False,Friday,12,2015,Fall,20
2,False,Friday,12,2015,Fall,17
3,False,Friday,12,2015,Fall,13
4,False,Friday,12,2015,Fall,16
5,False,Friday,12,2015,Fall,15
6,False,Friday,12,2015,Fall,13
7,False,Friday,12,2015,Fall,15
8,False,Friday,12,2015,Fall,16
9,False,Friday,12,2015,Fall,22
10,False,Friday,12,2015,Fall,37
11,False,Friday,12,2015,Fall,42
12,False,Friday,12,2015,Fall,43
13,False,Friday,12,2015,Fall,40
14,False,Friday,12,2015,Fall,44
15,False,Friday,12,2015,Fall,44
16,False,Friday,12,2015,Fall,39
17,False,Friday,12,2015,Fall,29
18,False,Friday,12,2015,Fall,41
19,False,Friday,12,2015,Fall,39
20,False,Friday,12,2015,Fall,35
21,False,Friday,12,2015,Fall,30
22,False,Friday,12,2015,Fall,31
23,False,Friday,12,2015,Fall,28
0,False,Saturday,12,2015,Fall,24
1,False,Saturday,12,2015,Fall,25
2,False,Saturday,12,2015,Fall,18
3,False,Saturday,12,2015,Fall,14
4,False,Saturday,12,2015,Fall,13
5,False,Saturday,12,2015,Fall,11
6,False,Saturday,12,2015,Fall,11
7,False,Saturday,12,2015,Fall,14
8,False,Saturday,12,2015,Fall,17
9,False,Saturday,12,2015,Fall,15
10,False,Saturday,12,2015,Fall,24
11,False,Saturday,12,2015,Fall,24
12,False,Saturday,12,2015,Fall,21
13,False,Saturday,12,2015,Fall,20
14,False,Saturday,12,2015,Fall,20
15,False,Saturday,12,2015,Fall,16
16,False,Saturday,12,2015,Fall,19
17,False,Saturday,12,2015,Fall,17
18,False,Saturday,12,2015,Fall,19
19,False,Saturday,12,2015,Fall,20
20,False,Saturday,12,2015,Fall,19
21,False,Saturday,12,2015,Fall,18
22,False,Saturday,12,2015,Fall,21
23,False,Saturday,12,2015,Fall,20
0,False,Sunday,12,2015,Winter,15
1,False,Sunday,12,2015,Winter,14
2,False,Sunday,12,2015,Winter,14
3,False,Sunday,12,2015,Winter,11
4,False,Sunday,12,2015,Winter,9
5,False,Sunday,12,2015,Winter,6
6,False,Sunday,12,2015,Winter,11
7,False,Sunday,12,2015,Winter,10
8,False,Sunday,12,2015,Winter,11
9,False,Sunday,12,2015,Winter,16
10,False,Sunday,12,2015,Winter,20
11,False,Sunday,12,2015,Winter,18
12,False,Sunday,12,2015,Winter,23
13,False,Sunday,12,2015,Winter,19
14,False,Sunday,12,2015,Winter,19
15,False,Sunday,12,2015,Winter,17
16,False,Sunday,12,2015,Winter,19
17,False,Sunday,12,2015,Winter,16
18,False,Sunday,12,2015,Winter,18
19,False,Sunday,12,2015,Winter,28
20,False,Sunday,12,2015,Winter,24
21,False,Sunday,12,2015,Winter,26
22,False,Sunday,12,2015,Winter,22
23,False,Sunday,12,2015,Winter,23
0,False,Monday,12,2015,Winter,18
1,False,Monday,12,2015,Winter,16
2,False,Monday,12,2015,Winter,12
3,False,Monday,12,2015,Winter,11
4,False,Monday,12,2015,Winter,9
5,False,Monday,12,2015,Winter,9
6,False,Monday,12,2015,Winter,10
7,False,Monday,12,2015,Winter,15
8,False,Monday,12,2015,Winter,14
9,False,Monday,12,2015,Winter,21
10,False,Monday,12,2015,Winter,24
11,False,Monday,12,2015,Winter,39
12,False,Monday,12,2015,Winter,43
13,False,Monday,12,2015,Winter,34
14,False,Monday,12,2015,Winter,35
15,False,Monday,12,2015,Winter,31
16,False,Monday,12,2015,Winter,31
17,False,Monday,12,2015,Winter,31
18,False,Monday,12,2015,Winter,28
19,False,Monday,12,2015,Winter,36
20,False,Monday,12,2015,Winter,30
21,False,Monday,12,2015,Winter,28
22,False,Monday,12,2015,Winter,26
23,False,Monday,12,2015,Winter,23
0,False,Tuesday,12,2015,Winter,23
1,False,Tuesday,12,2015,Winter,20
2,False,Tuesday,12,2015,Winter,19
3,False,Tuesday,12,2015,Winter,13
4,False,Tuesday,12,2015,Winter,14
5,False,Tuesday,12,2015,Winter,14
6,False,Tuesday,12,2015,Winter,13
7,False,Tuesday,12,2015,Winter,15
8,False,Tuesday,12,2015,Winter,15
9,False,Tuesday,12,2015,Winter,22
10,False,Tuesday,12,2015,Winter,27
11,False,Tuesday,12,2015,Winter,27
12,False,Tuesday,12,2015,Winter,34
13,False,Tuesday,12,2015,Winter,31
14,False,Tuesday,12,2015,Winter,29
15,False,Tuesday,12,2015,Winter,31
16,False,Tuesday,12,2015,Winter,23
17,False,Tuesday,12,2015,Winter,26
18,False,Tuesday,12,2015,Winter,30
19,False,Tuesday,12,2015,Winter,32
20,False,Tuesday,12,2015,Winter,32
21,False,Tuesday,12,2015,Winter,23
22,False,Tuesday,12,2015,Winter,28
23,False,Tuesday,12,2015,Winter,25
0,True,Wednesday,12,2015,Winter,19
1,True,Wednesday,12,2015,Winter,18
2,True,Wednesday,12,2015,Winter,21
3,True,Wednesday,12,2015,Winter,18
4,True,Wednesday,12,2015,Winter,15
5,True,Wednesday,12,2015,Winter,10
6,True,Wednesday,12,2015,Winter,11
7,True,Wednesday,12,2015,Winter,12
8,True,Wednesday,12,2015,Winter,13
9,True,Wednesday,12,2015,Winter,19
10,True,Wednesday,12,2015,Winter,26
11,True,Wednesday,12,2015,Winter,37
12,True,Wednesday,12,2015,Winter,35
13,True,Wednesday,12,2015,Winter,27
14,True,Wednesday,12,2015,Winter,31
15,True,Wednesday,12,2015,Winter,29
16,True,Wednesday,12,2015,Winter,25
17,True,Wednesday,12,2015,Winter,22
18,True,Wednesday,12,2015,Winter,23
19,True,Wednesday,12,2015,Winter,24
20,True,Wednesday,12,2015,Winter,24
21,True,Wednesday,12,2015,Winter,24
22,True,Wednesday,12,2015,Winter,27
23,True,Wednesday,12,2015,Winter,23
0,False,Thursday,12,2015,Winter,17
1,False,Thursday,12,2015,Winter,15
2,False,Thursday,12,2015,Winter,19
3,False,Thursday,12,2015,Winter,16
4,False,Thursday,12,2015,Winter,11
5,False,Thursday,12,2015,Winter,10
6,False,Thursday,12,2015,Winter,15
7,False,Thursday,12,2015,Winter,15
8,False,Thursday,12,2015,Winter,14
9,False,Thursday,12,2015,Winter,15
10,False,Thursday,12,2015,Winter,22
11,False,Thursday,12,2015,Winter,30
12,False,Thursday,12,2015,Winter,31
13,False,Thursday,12,2015,Winter,24
14,False,Thursday,12,2015,Winter,27
15,False,Thursday,12,2015,Winter,24
16,False,Thursday,12,2015,Winter,21
17,False,Thursday,12,2015,Winter,20
18,False,Thursday,12,2015,Winter,22
19,False,Thursday,12,2015,Winter,22
20,False,Thursday,12,2015,Winter,22
21,False,Thursday,12,2015,Winter,18
22,False,Thursday,12,2015,Winter,21
23,False,Thursday,12,2015,Winter,23
0,True,Friday,12,2015,Winter,13
1,True,Friday,12,2015,Winter,13
2,True,Friday,12,2015,Winter,12
3,True,Friday,12,2015,Winter,9
4,True,Friday,12,2015,Winter,10
5,True,Friday,12,2015,Winter,8
6,True,Friday,12,2015,Winter,10
7,True,Friday,12,2015,Winter,8
8,True,Friday,12,2015,Winter,10
9,True,Friday,12,2015,Winter,13
10,True,Friday,12,2015,Winter,17
11,True,Friday,12,2015,Winter,17
12,True,Friday,12,2015,Winter,14
13,True,Friday,12,2015,Winter,15
14,True,Friday,12,2015,Winter,15
15,True,Friday,12,2015,Winter,16
16,True,Friday,12,2015,Winter,13
17,True,Friday,12,2015,Winter,13
18,True,Friday,12,2015,Winter,15
19,True,Friday,12,2015,Winter,19
20,True,Friday,12,2015,Winter,21
21,True,Friday,12,2015,Winter,16
22,True,Friday,12,2015,Winter,14
23,True,Friday,12,2015,Winter,16
0,False,Saturday,12,2015,Winter,16
1,False,Saturday,12,2015,Winter,15
2,False,Saturday,12,2015,Winter,12
3,False,Saturday,12,2015,Winter,8
4,False,Saturday,12,2015,Winter,10
5,False,Saturday,12,2015,Winter,9
6,False,Saturday,12,2015,Winter,8
7,False,Saturday,12,2015,Winter,7
8,False,Saturday,12,2015,Winter,10
